timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T12:49:56.583400+00:00,10680,221255425,1.75,96174080,91.72
2026-07-02T12:50:06.584167+00:00,10690,221451997,1.97,96030720,91.58
2026-07-02T12:50:16.584923+00:00,10700,221635350,1.83,96411648,91.95
2026-07-02T12:50:26.585683+00:00,10710,221759955,1.25,96079872,91.63
2026-07-02T12:50:36.586497+00:00,10720,221939816,1.80,96239616,91.78
2026-07-02T12:50:46.587308+00:00,10730,222159983,2.20,96129024,91.68
2026-07-02T12:50:56.588098+00:00,10740,222339619,1.80,96509952,92.04
2026-07-02T12:51:06.588887+00:00,10750,222534738,1.95,96145408,91.69
2026-07-02T12:51:16.589680+00:00,10760,222771092,2.36,95948800,91.50
2026-07-02T12:51:26.590477+00:00,10770,222894450,1.23,96010240,91.56
2026-07-02T12:51:36.591300+00:00,10780,223066569,1.72,96002048,91.55
2026-07-02T12:51:46.592067+00:00,10790,223237824,1.71,96067584,91.62
